artigoEmPeriodico	Marcelo Carlos de Proença	2018		O Ensino de Matemática por meio da Resolução de Problemas: análise de propostas desenvolvidas no ensino médio	Educação Matemática em Revista	PROENCA, M. C.; MAIA, E. J.		
artigoEmPeriodico	Marcelo Carlos de Proença	2018	http://dx.doi.org/10.23925/1983-3156.2018v20i1p496-517	O ensino de matemática por meio da resolução de problemas: metanálise de propostas nos 6º e 7º anos do ensino fundamental<br>Mathematics teaching through problem solving: meta-analysis of proposals in the 6th and 7th years of elementary school	Educação Matemática Pesquisa	PROENÇA, MARCELO CARLOS DE		
artigoEmPeriodico	Marcelo Carlos de Proença	2017	http://dx.doi.org/10.20396/zet.v25i3.8647477	A visão de professores sobre dificuldades dos alunos na resolução de problemas	ZETETIKÉ (ON LINE)	PROENÇA, MARCELO CARLOS DE		
artigoEmPeriodico	Marcelo Carlos de Proença	2017		A resolução de problemas em sala de aula: análise das ações pedagógicas de professores de matemática	EDUCAÇÃO MATEMÁTICA EM REVISTA-RS	SANTANA, G. F. N. ; PROENCA, M. C.		
artigoEmPeriodico	Marcelo Carlos de Proença	2016		Favorecendo a Compreensão do Ensino por meio da Resolução de Problemas: Experiência da Prática como Componente Curricular	Educação Matemática em Revista (Número Temático)	PROENCA, M. C		
artigoEmPeriodico	Marcelo Carlos de Proença	2016	http://dx.doi.org/10.4322/gepem.2016.016	A Compreensão de Licenciandos em Matemática sobre o Ensino via Resolução de Problemas: análise por meio de uma proposta de formação	Boletim GEPEM (Online)	PROENCA, M. C		
artigoEmPeriodico	Marcelo Carlos de Proença	2016		A resolução de problemas no ensino da geometria: dificuldades e limites de graduandos de um curso de pedagogia	Revemat : Revista Eletrônica de Educação Matemática	MAIA, E. J. ; PROENCA, M. C.		
artigoEmPeriodico	Marcelo Carlos de Proença	2015	http://dx.doi.org/10.1590/1980-4415v29n52a15	O ensino de frações via resolução de problemas na formação de futuras professoras de pedagogia	BOLEMA : Boletim de Educação Matemática (Online)	PROENÇA, MARCELO CARLOS DE		
artigoEmPeriodico	Marcelo Carlos de Proença	2014	http://dx.doi.org/10.5007/1981-1322.2014v9n1p119	A resolução de problemas no contexto do estágio curricular supervisionado: dificuldades e limites de licenciandos em matemática	REVEMAT	PROENÇA, MARCELO CARLOS DE; PIROLA, Nelson Antonio		
artigoEmPeriodico	Marcelo Carlos de Proença	2012		Licenciandos em matemática na regência de aula: análise de saberes docentes a partir da avaliação de professores tutores	Educação Matemática Pesquisa (Impresso)	PROENCA, M. C		
artigoEmPeriodico	Marcelo Carlos de Proença	2011	http://dx.doi.org/10.1590/s1516-73132011000100013	O conhecimento de polígonos e poliedros: uma análise do desempenho de alunos do ensino médio em exemplos e não-exemplos	Ciência e Educação (UNESP. Impresso)	PROENÇA, MARCELO CARLOS DE; PIROLA, Nelson Antonio		
artigoEmPeriodico	Marcelo Carlos de Proença	2009		Um estudo sobre o desempenho e as dificuldades apresentadas por alunos do ensino médio na identificação de atributos definidores de polígonos	Zetetike (UNICAMP)	PROENCA, M. C.; PIROLA, Nelson Antonio		
artigoEmPeriodico	Marcelo Carlos de Proença	2007		Um estudo sobre a formação de conceitos de polígonos e poliedros apresentada por alunos do 2º Ciclo do ensino fundamental e ensino médio	Revista de Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2017		Conhecimentos e perspectivas de professores de matemática para ensinar via resolução de problemas	Congreso Iberoamericano de Educación Matemática	PROENCA, M. C		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2017		Resolução de Problemas: análise das dificuldades de licenciandos em matemática	VII Congresso Internacional de Ensino de Matemática	STEFANI, A. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2017		Formação Inicial e o Ensino de Geometria por meio da Resolução de Problemas: análise da visão de futuros professores de pedagogia	VII Congresso Internacional de Ensino da Matemática	MAIA, E. J. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2017		Análise dos trabalhos do encontro nacional de educação matemática sobre o conteúdo inequações	VII Congresso Internacional de Ensino da Matemática	TRAVASSOS, W. B. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2017		Resolução de problemas matemáticos: dificuldades de alunos dos anos finais do ensino fundamental apontadas em pesquisas	XIV Encontro Paranaense de Educação Matemática	STEFANI, A. ; TRAVASSOS, W. B. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2017		Análise dos conhecimentos de futuros professores de matemática sobre a resolução de problemas	XIV Encontro Paranaense de Educação Matemática	STEFANI, A. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2016		Análise dos conhecimentos de futuros pedagogos na resolução de problemas geométricos	Encontro Nacional de Educação Matemática	PROENCA, M. C.; MAIA, E. J.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2016		Análise dos conhecimentos sobre resolução de problemas de professores de matemática dos anos iniciais do ensino fundamental	Encontro Nacional de Educação Matemática	FERREIRA, F. F. S. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2016		O ensino de equações polinomiais do 1º grau via resolução de problemas	Encontro Nacional de Educação Matemática	SANTANA, G. F. N. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2016		Dificuldades de alunos do 5º ano do ensino fundamental na compreensão de problemas geométricos	XII Congreso Argentino de Educación Matemática	MAIA, E. J. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2016		A abordagem da resolução de problemas em sala de aula:conhecimentosde professores de matemática nos anos finais do ensino fundamental	XII Congreso Argentino de Educación Matemática	SANTANA, G. F. N. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2015		A resolução de problemas no ensino de matemática: análise das estratégias e da compreensão do conceito de número negativo	X Encontro Capixaba de Educação Matemática	SANTANA, G. F. N. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2015		A resolução de problemas em sala de aula na disciplina de Matemática: análise de dissertações	Encontro Paranaense de Educação Matemática	SANTANA, G. F. N. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2015		Análise das estratégias de resolução de problemas de futuros professores de Matemática	Encontro Paranaense de Educação Matemática	STEFANI, A. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2015		Resolução de problemas geométricos: análise das dificuldades de alunos do 5º ano do Ensino Fundamental	Encontro Paranaense de Educação Matemática	MAIA, E. J. ; FERREIRA, F. F. S. ; PROENCA, M. C.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2014		O ensino por meio da resolução de problemas: conhecimentos e perspectivas de professores de Matemática do PDE	XII Encontro Paranaense de Educação Matemática	PROENCA, M. C		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2013		Resolução de problemas e formação de professores que ensinam matemática: análise dos trabalhos do Encontro Nacional de Educação Matemática	XI Encontro Nacional de Educação Matemática	PROENCA, M. C		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2013		Os conhecimentos de licenciandos em Matemática sobre a resolução de problemas	VII Congreso Iberoamericano de Educación Matemática	PROENCA, M. C		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2011		Análise do desempenho de licenciandos em matemática na resolução de problemas	XII Conferência Interamericana de Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2010		Os saberes docentes de licenciandos em matemática na regência de aula: análise do parecer de professores tutores	Encontro Nacional de Didática e Prática de Ensino	PROENCA, M. C		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2010		Resolução de problemas na Licenciatura em Matemática	X Encontro Nacional de Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2009		Resolução de Problemas: análise de um processo de formação na licenciatura em matemática	XIII Encontro Brasileiro de Estudantes de Pós-Graduação em Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2009		Resolução de Problemas: análise de um processo de formação na licenciatura em matemática	XI Reunião Técnica do Programa de Pós-Graduação em Educação para a Ciência	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2009		Relações de inclusão entre quadriláteros: conhecimento e desempenho de alunos do ensino médio	Seminário Internacional de Pesquisa em Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2008		O conhecimento geométrico apresentado por alunos do ensino médio: uma análise das relações subordinadas e supra-ordenadas envolvendo os conceitos de polígono e poliedro	IX Encontro Paulista de Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2007		A representação de figuras geométricas e suas relações com a formação conceitual	IX Encontro Nacional de Educação Mtemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2006		Conceitos Geométricos: Uma investigação sobre exemplos e não-exemplos	VIII Encontro Paulista de Educação Matemática - VIII EPEM	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2006		Polígonos e Poliedros: Uma análise da formação conceitual de alunos do ensino médio	X Encontro Brasileiro de Estudantes de Pós-Graduação em Educação Matemática	PROENCA, M. C		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2006		Resolução de problemas com informações supérfluas: uma análise do desempenho de alunos sob a ótica da teoria de krutetskii	III SIPEM	PROENCA, M. C.; PIROLA, Nelson Antonio ; SPARVOLI, D. A. P. ; BELTRAME, J. T. ; CARVALHO, D. ; COSTA, A. L. P. ; BATAGLIOTTI, C. A. ; ALONSO, E. P. ; SILVA, F. A. F. F. ; MARTINS, G. C. ; GALETTI, I. P. ; BRITO, A. A. S.		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2006		A formação conceitual em geometria: uma análise sobre polígonos e poliedros	III Seminário Internacional de Pesquisa em Educação Matemática-III SIPEM	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2005		Resolução de problemas: Uma análise do desempenho de alunos do ensino médio em resolução de problemas envolvendo conceitos geométricos	III Congresso Internacional de Ensino da Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio		
trabalhoCompletoEmCongresso	Marcelo Carlos de Proença	2003		Estudo sobre o desempenho de alunos do ensino médio em tarefas envolvendo o conceito de polígonos e poliedros	Seminário Internacional de Pesquisa em Educação Matemática	PROENCA, M. C.; PIROLA, Nelson Antonio ; QUINTILIANO, L. C.		
resumoExpandidoEmCongresso	Marcelo Carlos de Proença	2017	Grupo de Discussão 3: Resolução de Problemas e Investigação Matemática	XIV Encontro Paranaense de Educação Matemática, 2017, Cascavel. XIV EPREM	ESTEVAM, E. J. G. ; PROENCA, M. C. ; GUERIOS, E. C.		
resumoExpandidoEmCongresso	Marcelo Carlos de Proença	2017	Uma análise das dificuldades apresentadas por ingressos de um curso de Pedagogia nas etapas da resolução de problemas	IV Seminário em Resolução de Problemas e I Seminário Internacional em Resolução de Problemas, 2017, Rio Claro. IV SERP e I SIRP	MAIA, E. J. ; PROENCA, M. C.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2018	http://dx.doi.org/10.1017/S030500411600092X	On the polar varieties of ruled hypersurfaces	MATHEMATICAL PROCEEDINGS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY	HERNANDES, M.E.; MARTINS, R. ; RODRIGUES HERNANDES, M.E.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2018	http://dx.doi.org/10.1016/j.topol.2017.11.025	An algorithm to compute a presentation of pushforward modules	TOPOLOGY AND ITS APPLICATIONS	HERNANDES, M.E.; Miranda, A. J. ; Peñafort Sanchis, G.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2018	http://dx.doi.org/10.1142/S0129167X18500015	Plane branches with Newton non-degenerate polars	INTERNATIONAL JOURNAL OF MATHEMATICS	HERNANDES, M.E.; HEFEZ, Abramo ; IGLESIAS, M. F. H.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2015	http://dx.doi.org/10.1007/s00209-014-1379-2	The analytic classification of plane curves with two branches	Mathematische Zeitschrift	Hefez, A. ; HERNANDES, M. E. ; HERNANDES, M. E. RODRIGUES		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2013	http://dx.doi.org/10.1016/j.jsc.2012.08.003	Algorithms for the implementation of the analytic classification of plane branches	Journal of Symbolic Computation	HERNANDES, M. E.; HEFEZ, Abramo		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2012		Polar Multiplicities and Euler Obstruction for Ruled Surfaces	BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY	HERNANDES, M. E.; MARTINS, R. ; Grulha Júnior, Nivaldo de Góes		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2011	http://dx.doi.org/10.1112/blms/bdq113	The analytic classification of plane branches	Bulletin of the London Mathematical Society (Print)	Hefez, A. ; HERNANDES, M. E.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2009		Topological Invariants of Isolated Complete Intersection Curve Singularities	Czechoslovak Mathematical Journal (Prague, Print)	HERNANDES, M. E.; Jorge Pérez, Victor Hugo		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2008	http://dx.doi.org/10.1016/j.jsc.2008.09.003	Analytic classification of plane branches up to multiplicity 4	Journal of Symbolic Computation	HEFEZ, A ; HERNANDES, M. E.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2007	http://dx.doi.org/10.1016/j.jsc.2006.02.008	Standard bases for local rings of branches and their modules of differentials	Journal of Symbolic Computation	HERNANDES, M. E.; HEFEZ, Abramo		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2007	http://dx.doi.org/10.1007/s00229-007-0116-0	Ae-codimension of germs of analytic curves	Manuscripta Mathematica	HERNANDES, M. E.; RUAS, Maria Aparecida Soares ; Rodrigues Hernandes, M. E.		
artigoEmPeriodico	Marcelo Escudeiro Hernandes	2003		Classification of Algebroid Plane Curves with Semigroup <6,9,19>	Communications in Algebra	HEFEZ, Abramo ; HERNANDES, M. E.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2018	http://dx.doi.org/10.3934/cpaa.2018097	Exponential decay for the coupled Klein-Gordon-Schrödinger equations with locally distributed damping	Communications on Pure & Applied Analysis	Cavalcanti, Marcelo M.; ZANCHETTA, J. ; ALMEIDA, A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2018	http://dx.doi.org/10.1002/mana.201600413	Unilateral problems for the wave equation with degenerate and localized nonlinear damping: well-posedness and non-stability results	MATHEMATISCHE NACHRICHTEN	Cavalcanti, Marcelo M.; JORGE SILVA, M. A. ; FATORI, L. H. ; CAVALCANTI, ANDRÉ D.D.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2018	http://dx.doi.org/10.1016/j.jde.2018.01.044	Exponential stability for the wave model with localized memory in a past history framework	JOURNAL OF DIFFERENTIAL EQUATIONS	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; JORGE SILVA, M. A. ; FRANCO, A. Y. S.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2018	http://dx.doi.org/10.14232/ejqtde.2018.1.24	Internal exact controllability and uniform decay rates for a model of dynamical elasticity equations for incompressible materials with a pressure term	Electronic Journal of Qualitative Theory of Differential Equations	CAVALCANTI, M.M.; ALMEIDA, A. ; ASTUDILLO ROJAS, M. R. ; ZANCHETTA, J.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2018	http://dx.doi.org/10.1088/1361-6544/aac75d	Uniform decay rate estimates for the semilinear wave equation in inhomogeneous medium with locally distributed nonlinear damping	NONLINEARITY	Cavalcanti, Marcelo M.; Domingos Cavalcanti, V. N. ; Fukuoka,R. ; ASTUDILLO ROJAS, M. R. ; PAMPU, A. B.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2017	http://dx.doi.org/10.1007/s11856-017-1478-y	Exponential stability for the wave equation with degenerate nonlocal weak damping	ISRAEL JOURNAL OF MATHEMATICS	CAVALCANTI, M. M. ; DOMINGOS CAVALCANTI, V.N. ; JORGE SILVA, M. A. ; WEBLER, C. M.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2017	http://dx.doi.org/10.3934/eect.2017001	On the upper semicontinuity of the global attractors for a porous medium type problem with large diffusion	Evolution Equations and Control Theory	CAVALCANTI, M.M.; ASTUDILLO ROJAS, M. R.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2017	http://dx.doi.org/10.1090/proc/13357	Erratum to Asymptotic stability of the wave equation on compact manifolds and locally distributed viscoelastic dissipation	AMERICAN MATHEMATICAL SOCIETY. PROCEEDINGS	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; FALCÃO NASCIMENTO, F. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2017		Stabilization of the wave equation with localized compensating frictional and Kelvin-Voigt dissipating mechanisms	Electronic Journal of Differential Equations	Cavalcanti, Marcelo M.; Domingos Cavalcanti, V. N. ; TEBOU, LOUIS		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2017	http://dx.doi.org/10.1016/j.camwa.2017.03.012	General decay rate estimates and numerical analysis for a transmission problem with locally distributed nonlinear damping	COMPUTERS & MATHEMATICS WITH APPLICATIONS	Cavalcanti, Marcelo M.; CORRÊA, WELLINGTON J. ; ROSIER, CAROLE ; SILVA, FLÁVIO R. DIAS		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2017	http://dx.doi.org/10.1016/j.jfranklin.2017.08.015	Null controllability of some nonlinear degenerate 1D parabolic equations	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS	CAVALCANTI, M.M.; CARA, E. F. ; FERREIRA, A. L.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2016	http://dx.doi.org/10.1512/iumj.2016.65.5873	Well-posedness and Uniform Stability for Nonlinear Schr¨odinger Equations with Dynamic/Wentzell Boundary Conditions	Indiana University Mathematics Journal	CAVALCANTI, M.M.; CORRÊA, W. J. ; Lasiecka, Irena ; LEFLER, C.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2016	http://dx.doi.org/10.1515/anona-2016-0027	Intrinsic decay rates for the energy of a nonlinear viscoelastic equation modeling the vibrations of thin rods with variable density	Advances in Nonlinear Analysis	Cavalcanti, Marcelo M.; Domingos Cavalcanti, V. N. ; LASIECKA, I. ; WEBLER, C. M.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2016	http://dx.doi.org/10.1016/j.jde.2016.11.002	Well-posedness and energy decay estimates in the Cauchy problem for the damped defocusing Schrödinger equation	Journal of Differential Equations (Print)	Cavalcanti, Marcelo M.; CORRÊA, WELLINGTON J. ; DOMINGOS CAVALCANTI, VALÉRIA N. ; TEBOU, LOUIS		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2015	http://dx.doi.org/10.1016/j.nonrwa.2014.09.016	Existence and sharp decay rate estimates for a von Karman system with long memory	Nonlinear Analysis: Real World Applications	Cavalcanti, Marcelo M.; CAVALCANTI, ANDRÉ D.D. ; Lasiecka, Irena ; WANG, XIAOJUN		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2015	http://dx.doi.org/10.1016/j.jde.2015.08.050	Attractors for wave equations with degenerate memory	Journal of Differential Equations (Print)	CAVALCANTI, M. M.; FU, M. T. ; FATORI, L. H.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2015	http://dx.doi.org/10.1016/j.jde.2015.08.028	Weak stability for coupled wave and/or Petrovsky systems with complementary frictional damping and infinite memory	Journal of Differential Equations (Print)	CAVALCANTI, M.M.; DOMINGOS CAVALCANTI, V.N. ; GUESMIA, A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2014	http://dx.doi.org/10.3934/dcdsb.2014.19.1987	Intrinsic decay rate estimates for the wave equation with competing viscoelastic and frictional dissipative effects	Discrete and Continuous Dynamical Systems. Series B	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; Lasiecka, Irena ; NASCIMENTO, F. A. F.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2014	http://dx.doi.org/10.1137/120862545	Uniform Decay Rates for the Wave Equation with Nonlinear Damping Locally Distributed in Unbounded Domains with Finite Measure	SIAM Journal on Control and Optimization (Print)	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; SILVA, F. R. D.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2014	http://dx.doi.org/10.1080/03605302.2014.908390	Asymptotic Stability for the Damped Schrödinger Equation on Noncompact Riemannian Manifolds and Exterior Domains	Communications in Partial Differential Equations	Bortot, C. A. ; CAVALCANTI, M. M.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2013	http://dx.doi.org/10.1090/S0002-9939-2013-11869-1	Asymptotic stability of the wave equation on compact manifolds and locally distributed viscoelastic dissipation	Proceedings of the American Mathematical Society	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; NASCIMENTO, F. A. F.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2013	http://dx.doi.org/10.1016/j.jde.2013.01.040	Uniform decay rate estimates for Schrödinger and plate equations with nonlinear locally distributed damping	Journal of Differential Equations (Print)	Bortot, C. A. ; CAVALCANTI, M. M. ; CORRÊA, W. J. ; Domingos Cavalcanti, V. N.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2013	http://dx.doi.org/10.1007/s00245-013-9218-0	Unified Approach to Stabilization of Waves on Compact Surfaces by Simultaneous Interior and Boundary Feedbacks of Unrestricted Growth	Applied Mathematics & Optimization	CAVALCANTI, M. M.; DOMINGOSCAVALCANTI, VALÉRIA N. ; Fukuoka,R. ; Toundykov, Daniel		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2013	http://dx.doi.org/10.1016/j.anihpc.2013.08.003	Global well-posedness and exponential decay rates for a KdV-Burgers equation with indefinite damping	Annales de l Institut Henri Poincaré. Analyse non Linéaire	CAVALCANTI, M.M.; DOMINGOS CAVALCANTI, V.N. ; KOMORNIK, V. ; RODRIGUES, J.H.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2013	http://dx.doi.org/10.1007/s00033-013-0380-7	Uniform decay rates for the energy of Timoshenko system with the arbitrary speeds of propagation and localized nonlinear damping	Zeitschrift fur Angewandte Mathematik und Physik (Printed ed.)	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; FALCÃO NASCIMENTO, F. A. ; LASIECKA, I. ; RODRIGUES, J. H.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2012	http://dx.doi.org/10.1090/S0002-9947-2012-05583-8	Wave equation with damping affecting only a subset of static Wentzell boundary is uniformly stable	Transactions of the American Mathematical Society	Cavalcanti, Marcelo M.; Lasiecka, Irena ; Toundykov, Daniel		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2012	http://dx.doi.org/10.1080/00036811.2011.647910	Geometrically constrained stabilization of wave equations with Wentzell boundary conditions	Applicable Analysis	Cavalcanti, Marcelo M.; Lasiecka, Irena ; Toundykov, Daniel		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2012	http://dx.doi.org/10.1007/s00245-011-9156-7	Decay of Solutions to Damped Korteweg de Vries Type Equation	Applied Mathematics & Optimization	Cavalcanti, Marcelo M.; DOMINGOSCAVALCANTI, VALÉRIA N. ; Faminskii, Andrei ; Natali, Fábio		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2010	http://dx.doi.org/10.1007/s00205-009-0284-z	Asymptotic stability of the wave equation on compact manifolds and locally distributed damping - A sharp result	Archive for Rational Mechanics and Analysis (Print)	Cavalcanti, M. M. ; Domingos Cavalcanti, V. N. ; Fukuoka, R. ; Soriano, J. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2010	http://dx.doi.org/10.1016/j.jde.2010.03.023	Qualitative aspects for the cubic nonlinear Schrödinger equations with localized damping: exponential and polinomial stabilization	Journal of Differential Equations (Print)	CAVALCANTI, M. M.; CAVALCANTI, V. N. D. ; NATALI, F. M. A. ; SORIANO, J. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2009	http://dx.doi.org/10.1090/S0002-9947-09-04763-1	Asymptotic Stability of the Wave Equation on Compact Surfaces and Locally Distributed Damping- A Sharp Result	Transactions of the American Mathematical Society	Cavalcanti, M. M. ; Domingos Cavalcanti, V. N. ; Fukuoka, R. ; Soriano, J. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2009	http://dx.doi.org/10.1007/s00526-008-0188-z	On existence, uniform decay rates and blow up for solutions of the 2-D wave equation with exponential source	Calculus of Variations and Partial Differential Equations	CAVALCANTI, M. M.; ALVES, C. O.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2009	http://dx.doi.org/10.1016/j.jmaa.2008.11.008	Uniform stabilization of the wave equation on compact manifolds and locally distributed damping - a sharp result	Journal of Mathematical Analysis and Applications (Print)	CAVALCANTI, Marcelo Moreira ; CAVALCANTI, Valeria Neves Domingos ; Fukuoka, R. ; Soriano, J. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2009	http://dx.doi.org/10.1007/s00028-009-0002-1	Stabilization of the Damped wave equation with Cauchy-Ventcel boundary conditions	Journal of Evolution Equations	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; Fukuoka,R. ; TOUNDYKOV, D.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2009		Exponential stability for the $2-D$ defocusing Schrödinger equation with locally distributed damping	Differential and Integral Equations	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; Fukuoka,R. ; NATALI, F.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2009	http://dx.doi.org/10.3934/dcdss.2009.2.583	On exiistence, uniform decay rates and blow up for solutions of systems of nonlinear wave equations with damping and source terms	Discrete and Continuous Dynamical Systems. Series S	CAVALCANTI, M. M.; Domingos Cavalcanti, V. N. ; ALVES, C. O. ; Ramaha, M. ; TOUNDYKOV, D.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2008	http://dx.doi.org/10.1016/j.na.2006.10.040	General decay rate estimates for viscoelastic dissipative systems	Nonlinear Analysis. Theory, Methods and Applications	CAVALCANTI, M. M.; CAVALCANTI, V. N. D. ; MARTINEZ, P.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2008	http://dx.doi.org/10.1007/s00030-007-6025-9	Uniform decay for the coupled Klein-Gordon-Schrödinger equations with locally distributed damping	NoDEA. Nonlinear Differential Equations and Applications	CAVALCANTI, Marcelo Moreira ; CAVALCANTI, Valeria Neves Domingos ; BISOGNIN, Vanilde ; Soriano, J. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2008		Uniform Stabilization of the wave equation on compact surfaces and locally distributed damping	Methods and Applications of Analysis	CAVALCANTI, Marcelo Moreira ; CAVALCANTI, Valeria Neves Domingos ; Fukuoka, R. ; Soriano, J. A.		
artigoEmPeriodico	Marcelo Moreira Cavalcanti	2007	http://dx.doi.org/10.1016/j.jmaa.2006.05.070	Uniform stabilization of the damped Cauchy-Ventcel problem with variable coefficients and dynamic boundary conditions	Journal of Mathematical Analysis and Applications	CAVALCANTI, M. M.; KHEMMOUDJ, A. ; MEDJDEN, M.		
